-0.37690583E-04   -0.33400227E-04   -0.34165852E-04   -0.25338121E-04    0.16652875E-02
 0.16402490E-02    0.11154722E-02    0.18757051E-02    0.23211493E-02    0.24475962E-02
 0.21482084E-02    0.27670823E-02    0.42753060E-02    0.39790372E-02    0.73239050E-02
 0.11686489E-03    0.12737477E-03    0.53965646E-04    0.11568980E-03   -0.40110087E-04
-0.47863670E-04   -0.42412826E-04   -0.43387967E-04   -0.32176097E-04    0.21158460E-02
 0.20840023E-02    0.14173053E-02    0.23831100E-02    0.29489805E-02    0.31098758E-02
 0.27294396E-02    0.35060312E-02    0.54172253E-02    0.50410480E-02    0.71517727E-02
 0.10532001E-01    0.11958817E-03    0.13034280E-03    0.55221605E-04    0.11838401E-03
-0.41038113E-04   -0.48972423E-04   -0.43395059E-04   -0.44390815E-04   -0.32920725E-04
 0.21653360E-02    0.21328013E-02    0.14504758E-02    0.24391344E-02    0.30180584E-02
 0.31823286E-02    0.27930362E-02    0.35802773E-02    0.55349699E-02    0.51472066E-02
 0.73036742E-02    0.92635396E-02    0.11324722E-01    0.12418187E-03    0.13534893E-03
 0.57343691E-04    0.12293053E-03   -0.42628701E-04   -0.50868563E-04   -0.45075670E-04
-0.46112741E-04   -0.34196522E-04    0.22482529E-02    0.22143550E-02    0.15059600E-02
 0.25324173E-02    0.31334863E-02    0.33041443E-02    0.28998682E-02    0.37297520E-02
 0.57650781E-02    0.53638943E-02    0.76083534E-02    0.96506972E-02    0.98624482E-02
 0.12092617E-01    0.95953080E-04    0.10462954E-03    0.44384000E-04    0.95190748E-04
-0.16182140E-03   -0.19265374E-03   -0.17119742E-03   -0.17517026E-03   -0.12956936E-03
-0.16292756E-06   -0.15457518E-06   -0.10231635E-06   -0.18352019E-06   -0.21768593E-06
-0.24393320E-06   -0.20405349E-06    0.23338467E-03    0.36050528E-03    0.33461570E-03
 0.47482436E-03    0.60345361E-03    0.61734417E-03    0.64118293E-03    0.58910576E-02
 0.97332308E-04    0.10612151E-03    0.45029118E-04    0.96615094E-04   -0.16389250E-03
-0.19522934E-03   -0.17352207E-03   -0.17724423E-03   -0.13135196E-03   -0.14794074E-06
-0.18263591E-06   -0.99388762E-07   -0.14880410E-06   -0.19657284E-06   -0.95348357E-07
-0.11178958E-06    0.23414496E-03    0.36151652E-03    0.33562441E-03    0.47740504E-03
 0.60565239E-03    0.62063696E-03    0.64343464E-03    0.53583378E-02    0.67820969E-02
 0.82333683E-04    0.89769685E-04    0.38090708E-04    0.81725596E-04   -0.13874079E-03
-0.16523666E-03   -0.14683960E-03   -0.15004069E-03   -0.11115102E-03   -0.11921426E-06
-0.13223558E-06   -0.79184237E-07   -0.11723639E-06   -0.15294527E-06   -0.11726684E-06
-0.11307799E-06    0.19798938E-03    0.30575828E-03    0.28377954E-03    0.40332076E-03
 0.51209164E-03    0.52463989E-03    0.54409065E-03    0.44919138E-02    0.46366745E-02
 0.52257022E-02    0.11511429E-03    0.12544915E-03    0.53034234E-04    0.11354657E-03
-0.10664999E-05   -0.14912130E-05   -0.88576766E-06   -0.12995135E-05   -0.10754347E-05
 0.18288355E-04    0.18031341E-04    0.12251977E-04    0.20591878E-04    0.25484129E-04
 0.26925184E-04    0.23591074E-04   -0.11960361E-03   -0.18487076E-03   -0.17156928E-03
-0.24345768E-03   -0.30941848E-03   -0.31670080E-03   -0.32883363E-03   -0.84504891E-05
-0.85932313E-05   -0.72450310E-05    0.56309870E-02    0.12534662E-03    0.13660000E-03
 0.57749100E-04    0.12364492E-03   -0.11368392E-05   -0.15923246E-05   -0.94160083E-06
-0.13842166E-05   -0.11489857E-05    0.19905938E-04    0.19625271E-04    0.13333889E-04
 0.22414346E-04    0.27736550E-04    0.29304613E-04    0.25676461E-04   -0.13020728E-03
-0.20125837E-03   -0.18676981E-03   -0.26505836E-03   -0.33683631E-03   -0.34477075E-03
-0.35798867E-03   -0.91995279E-05   -0.93517759E-05   -0.78861731E-05    0.56341857E-02
 0.64756585E-02    0.11235329E-03    0.12243821E-03    0.51763489E-04    0.11082899E-03
-0.10318476E-05   -0.14457544E-05   -0.85338334E-06   -0.12591542E-05   -0.10428209E-05
 0.17843857E-04    0.17592130E-04    0.11953875E-04    0.20092660E-04    0.24862992E-04
 0.26269344E-04    0.23017505E-04   -0.11674928E-03   -0.18047167E-03   -0.16748516E-03
-0.23766840E-03   -0.30204968E-03   -0.30915625E-03   -0.32099954E-03   -0.82623091E-05
-0.83956529E-05   -0.70836080E-05    0.50549336E-02    0.54993612E-02    0.54073927E-02
 0.13767627E-03    0.15003525E-03    0.63431194E-04    0.13581134E-03   -0.12532402E-05
-0.17560936E-05   -0.10409901E-05   -0.15275505E-05   -0.12666310E-05    0.21862979E-04
 0.21555190E-04    0.14645537E-04    0.24618403E-04    0.30464525E-04    0.32187192E-04
 0.28202892E-04   -0.14307556E-03   -0.22115768E-03   -0.20524338E-03   -0.29125942E-03
-0.37015126E-03   -0.37885542E-03   -0.39338003E-03   -0.10118802E-04   -0.10280282E-04
-0.86726074E-05    0.61972863E-02    0.67434934E-02    0.60510380E-02    0.79553068E-02
 0.25565862E-05   -0.17957009E-06   -0.43870175E-06   -0.37986139E-05    0.66152052E-06
 0.52366372E-06    0.44001244E-06    0.11576762E-05    0.51138765E-06    0.21327928E-06
 0.20172853E-06    0.12153424E-06    0.21786661E-06    0.24386902E-06    0.26595193E-06
 0.25028328E-06    0.11880677E-06    0.17199409E-06    0.16408558E-06    0.22905461E-06
 0.30529851E-06    0.31694311E-06    0.34659996E-06    0.10245687E-05    0.15285819E-05
 0.12476271E-05   -0.17069958E-05   -0.17761183E-05   -0.17221873E-05   -0.20078135E-05
 0.95009113E-03    0.13059618E-05   -0.25122521E-06   -0.35477936E-05   -0.84112184E-06
 0.43695047E-07    0.67884520E-07   -0.61747618E-08    0.18522055E-06    0.11638224E-06
-0.49335900E-06   -0.49951128E-06   -0.34289560E-06   -0.57851676E-06   -0.72125245E-06
-0.77529796E-06   -0.67182018E-06   -0.20774987E-06   -0.31686628E-06   -0.29954485E-06
-0.41431946E-06   -0.53573586E-06   -0.54730438E-06   -0.55914519E-06   -0.18562320E-06
-0.21404191E-06   -0.19651351E-06   -0.10218393E-05   -0.11110781E-05   -0.99871481E-06
-0.12406816E-05    0.22057471E-03    0.88331774E-03    0.24305338E-05    0.16904547E-06
-0.37992727E-06   -0.20873361E-05    0.28201506E-06    0.14633028E-06    0.31953776E-06
 0.47315671E-06    0.20978444E-06   -0.11717855E-05   -0.11596377E-05   -0.80539132E-06
-0.13625118E-05   -0.16916522E-05   -0.17762298E-05   -0.15600504E-05   -0.43174246E-06
-0.66308963E-06   -0.61418031E-06   -0.87137041E-06   -0.11204832E-05   -0.11410982E-05
-0.11758362E-05    0.62224977E-06    0.96451870E-06    0.78952323E-06   -0.20269762E-05
-0.21392274E-05   -0.19742979E-05   -0.23709409E-05    0.50103957E-03    0.19048949E-03
 0.17459948E-02    0.19722195E-07    0.76654994E-07    0.55766288E-07    0.22334522E-08
-0.31526471E-04   -0.18302609E-05   -0.73423080E-07   -0.35309609E-05   -0.22969705E-05
-0.51451210E-05   -0.51078838E-05   -0.34808500E-05   -0.58139164E-05   -0.71437781E-05
-0.76047432E-05   -0.66388455E-05   -0.13628484E-05   -0.20923731E-05   -0.19404934E-05
-0.27725323E-05   -0.35545065E-05   -0.36437609E-05   -0.37445380E-05    0.12817311E-04
 0.93081688E-05    0.99164851E-05   -0.69184128E-05   -0.75583380E-05   -0.67757920E-05
-0.83817260E-05    0.18424371E-05   -0.45204630E-05    0.11012435E-05    0.52904723E-02
 0.14934284E-06    0.98138693E-07    0.26579629E-07   -0.11473022E-06   -0.27660783E-04
 0.33747088E-05   -0.54647799E-05    0.68994387E-06    0.76859220E-06   -0.45342257E-05
-0.45050751E-05   -0.30443916E-05   -0.50928989E-05   -0.62476597E-05   -0.66289383E-05
-0.57997532E-05   -0.12037695E-05   -0.18470588E-05   -0.17102361E-05   -0.24437527E-05
-0.31307038E-05   -0.32113177E-05   -0.33133976E-05    0.10085988E-04    0.86096539E-05
 0.94497485E-05   -0.58130936E-05   -0.62915790E-05   -0.56525480E-05   -0.69348602E-05
 0.47137445E-05   -0.39905349E-05    0.78114057E-06    0.28989863E-02    0.48452006E-02
-0.55506331E-06   -0.56274742E-06    0.30212581E-07    0.97886451E-07   -0.30799433E-04
-0.24666465E-05   -0.30463631E-05   -0.17894042E-05   -0.54102703E-06   -0.66598416E-05
-0.66160073E-05   -0.44878953E-05   -0.74787686E-05   -0.91794873E-05   -0.97395036E-05
-0.85265602E-05   -0.23867139E-05   -0.36598776E-05   -0.33901821E-05   -0.48226124E-05
-0.62003714E-05   -0.63617713E-05   -0.65609016E-05    0.37715281E-05    0.26722726E-05
 0.40698956E-05   -0.87273869E-05   -0.94497332E-05   -0.84793313E-05   -0.10513457E-04
 0.26235960E-05   -0.46295095E-05   -0.29680318E-06    0.30309953E-02    0.27736732E-02
 0.47789687E-02    0.20651310E-06    0.19648818E-06    0.92214939E-07    0.13200435E-06
-0.22517306E-04   -0.11671289E-05   -0.23044009E-05   -0.45729108E-06   -0.36275182E-06
-0.13063344E-05   -0.12926032E-05   -0.87968608E-06   -0.14555167E-05   -0.17978849E-05
-0.18894051E-05   -0.16734542E-05   -0.59553351E-06   -0.91171068E-06   -0.84657787E-06
-0.12139216E-05   -0.15526989E-05   -0.15980683E-05   -0.16374024E-05   -0.35951538E-05
-0.59120928E-05   -0.33240434E-05   -0.44550593E-05   -0.47802393E-05   -0.43282012E-05
-0.52964721E-05    0.79550725E-05    0.96867933E-06    0.28379420E-05    0.21771283E-02
 0.19295790E-02    0.20552005E-02    0.27137623E-02    0.16734030E-06    0.20319079E-06
 0.12094797E-06    0.25706264E-06    0.33632696E-06    0.32372501E-06    0.32005926E-06
 0.32598319E-06    0.25152962E-06   -0.11305329E-03    0.12149146E-03    0.33181768E-05
 0.11002484E-05    0.52853305E-05    0.19538819E-05    0.43683248E-05   -0.38301101E-05
-0.10375006E-04   -0.64581905E-05   -0.88715929E-05   -0.97924610E-05   -0.12028206E-04
-0.12240677E-04    0.96958013E-07   -0.56391131E-06   -0.22556962E-06    0.16391632E-06
 0.17181271E-06    0.14720234E-06    0.19276128E-06   -0.36042873E-06   -0.36490554E-06
-0.17676608E-06   -0.99900247E-06   -0.82156885E-06   -0.11953745E-05   -0.87644173E-07
 0.62477215E-02    0.30139468E-06    0.38145284E-06    0.15810565E-06    0.36161254E-06
 0.20029045E-06    0.22798489E-06    0.21642855E-06    0.22879462E-06    0.15926891E-06
-0.95394221E-04   -0.15084091E-04    0.73811248E-04   -0.86751286E-05   -0.13819602E-04
-0.15182644E-04   -0.94093169E-05   -0.53639119E-06   -0.35848608E-05   -0.38924513E-05
-0.25353592E-05   -0.10610100E-05   -0.15825681E-05   -0.21519992E-05    0.13643574E-06
 0.47998940E-07    0.90751090E-07    0.24503741E-07    0.10696107E-08    0.36729200E-07
 0.19820004E-07   -0.59288365E-06   -0.40276999E-06   -0.56118989E-06   -0.94552537E-06
-0.18442059E-06   -0.85524012E-06   -0.94326884E-07    0.22123358E-02    0.38695429E-02
 0.16070263E-05    0.17955236E-05    0.72372346E-06    0.16176010E-05   -0.54788629E-06
-0.61482958E-06   -0.52266993E-06   -0.51982779E-06   -0.41810897E-06   -0.17342719E-03
-0.42516793E-04   -0.16733651E-04    0.62051302E-04   -0.29725070E-04   -0.36280007E-04
-0.34657683E-04    0.39161276E-05    0.30352120E-05    0.18066377E-05    0.30236888E-05
 0.33500150E-05    0.96099954E-05    0.84474447E-05   -0.20701027E-07    0.60384884E-06
 0.56045839E-06   -0.70436587E-07   -0.45885663E-07   -0.32704832E-07   -0.38179664E-07
-0.59278711E-06   -0.73503362E-06   -0.11756318E-05   -0.48411658E-06    0.43337273E-06
 0.48307565E-06    0.51929453E-06    0.35933344E-02    0.27565176E-02    0.71758879E-02
 0.28378798E-05    0.31390056E-05    0.12954414E-05    0.28322270E-05   -0.75324025E-06
-0.86714030E-06   -0.76025596E-06   -0.76619380E-06   -0.59391563E-06   -0.18539265E-03
-0.21770531E-04   -0.54139120E-05    0.45532326E-05    0.96420822E-04    0.99270917E-05
 0.43892438E-05    0.10273760E-04    0.10820117E-04    0.11343114E-04    0.11946889E-04
 0.17024251E-04    0.17283906E-04    0.17964775E-04   -0.53177230E-07    0.18520845E-05
 0.98346426E-06    0.15141397E-06    0.21374604E-06    0.17679897E-06    0.24675503E-06
-0.52641871E-06   -0.92864111E-06   -0.13529017E-05   -0.34212752E-06    0.67234520E-06
 0.20607349E-06    0.44298627E-06    0.45158719E-02    0.32819547E-02    0.59063100E-02
 0.98905087E-02    0.19388822E-05    0.21891821E-05    0.10071553E-05    0.21614426E-05
-0.87348776E-06   -0.94884039E-06   -0.88995317E-06   -0.83654348E-06   -0.69267806E-06
-0.23955665E-03   -0.67492538E-04   -0.31568189E-04   -0.49371626E-04   -0.48420080E-04
 0.90159568E-04   -0.27362913E-04    0.23177449E-04    0.29272873E-04    0.29954582E-04
 0.35031707E-04    0.49452529E-04    0.37231414E-04    0.42713834E-04   -0.24423343E-07
 0.33513438E-05    0.16611506E-05    0.28977728E-06    0.29180474E-06    0.29767062E-06
 0.38330867E-06   -0.13380974E-05   -0.16083329E-05   -0.17001873E-05   -0.88204062E-06
 0.11410490E-05    0.17448316E-05    0.10531580E-05    0.47647586E-02    0.35643010E-02
 0.61174458E-02    0.79718024E-02    0.12635054E-01    0.16530638E-05    0.18628973E-05
 0.81255782E-06    0.17980969E-05   -0.51290226E-06   -0.57249869E-06   -0.53189954E-06
-0.49158909E-06   -0.41793060E-06   -0.18994680E-03   -0.37625253E-04   -0.12625309E-04
-0.24348122E-04   -0.17250191E-04    0.42924918E-05    0.12133723E-03    0.22497145E-04
 0.28452503E-04    0.27119856E-04    0.34745607E-04    0.47113538E-04    0.37444240E-04
 0.38845923E-04    0.15581215E-06    0.21681469E-05    0.11746393E-05    0.60604401E-06
 0.61446162E-06    0.58210941E-06    0.74041827E-06   -0.12435828E-05   -0.13318075E-05
-0.15532191E-05   -0.60288133E-06    0.76749989E-06    0.93455996E-06    0.23018178E-06
 0.41994323E-02    0.31679073E-02    0.52503815E-02    0.68049473E-02    0.79571402E-02
 0.10072086E-01    0.79816089E-07    0.87653392E-07    0.48916902E-07    0.11644235E-06
 0.38529884E-07    0.45249281E-07    0.34474712E-07    0.57262158E-07    0.41029687E-07
-0.15607514E-05    0.74361343E-06    0.88884876E-06    0.22165616E-07    0.16896795E-05
 0.23744559E-05    0.32961155E-05    0.74689194E-03   -0.63184371E-03    0.11216146E-03
 0.15780634E-03    0.18485292E-03    0.14918726E-03    0.15553189E-03    0.14274269E-05
-0.18161261E-05    0.51136774E-06    0.16123035E-05    0.17648264E-05    0.17434023E-05
 0.19963465E-05    0.26546325E-07   -0.10111223E-06   -0.11046109E-06   -0.13662497E-06
-0.24184181E-07   -0.24951834E-06   -0.32794769E-07    0.71092282E-04    0.53870495E-04
 0.56760016E-04    0.10388379E-03    0.15069179E-03    0.16036938E-03    0.39728381E-01
 0.16982016E-06    0.20981213E-06    0.78319466E-07    0.17468329E-06    0.16377923E-06
 0.18983119E-06    0.18479532E-06    0.18689181E-06    0.13866017E-06   -0.28815739E-05
-0.25254425E-05    0.90225984E-06    0.61768381E-06   -0.11443379E-05   -0.12427083E-06
 0.16417045E-05    0.56869638E-03   -0.71344041E-04   -0.72809726E-03   -0.17917533E-03
-0.19179162E-03   -0.17898933E-03   -0.22926736E-03    0.84450645E-06   -0.29076852E-06
 0.12378448E-05    0.75413441E-06    0.70602933E-06    0.91957750E-06    0.96916521E-06
 0.13578478E-06   -0.13363640E-06   -0.10101314E-06   -0.30037680E-06   -0.20019387E-06
-0.64171119E-06   -0.14455707E-06    0.16200189E-04    0.73427673E-04    0.10581505E-03
 0.11018588E-03    0.10640811E-03    0.14738492E-03    0.20755884E-01    0.34289204E-01
 0.31956332E-06    0.38474115E-06    0.14658421E-06    0.34005237E-06    0.20742870E-06
 0.24206314E-06    0.23292692E-06    0.24163977E-06    0.18719760E-06   -0.45501198E-05
-0.45771475E-05   -0.11819578E-06    0.26883387E-05    0.10128800E-05    0.20797523E-05
 0.26098835E-05    0.87032977E-03    0.61269489E-05   -0.88818985E-04   -0.76751946E-03
-0.24840191E-03   -0.16800105E-03   -0.26743143E-03    0.39464865E-05   -0.11237115E-04
-0.19676931E-05    0.21753606E-05    0.23252067E-05    0.27370898E-05    0.32445924E-05
 0.79383797E-07   -0.33139368E-06   -0.30304425E-06   -0.23827186E-06   -0.96077640E-07
-0.82589963E-06   -0.87788841E-07    0.71388102E-05    0.75590758E-04    0.22403054E-03
 0.25032995E-03    0.23052092E-03    0.24156145E-03    0.29596497E-01    0.29098046E-01
 0.57419445E-01    0.59770940E-06    0.67885231E-06    0.27228455E-06    0.63285743E-06
-0.13834892E-07   -0.13257882E-07   -0.14267255E-07    0.53712861E-08    0.17099286E-07
-0.46877697E-05   -0.47490895E-05   -0.21405200E-05   -0.20036036E-06    0.29712986E-05
 0.70695616E-05    0.71207711E-05    0.13369196E-02    0.33034556E-03    0.22963406E-03
 0.15521149E-03   -0.25175842E-03    0.18648465E-03    0.11959719E-03    0.74718275E-05
-0.16944517E-04   -0.66920435E-05    0.39265758E-05    0.41382275E-05    0.44893395E-05
 0.53222957E-05   -0.43350379E-06   -0.44989246E-06   -0.48683322E-06    0.52832235E-07
 0.92915519E-07   -0.39787172E-06    0.69680295E-07   -0.52933282E-05    0.15032215E-04
 0.14755117E-03    0.30958816E-03    0.36491452E-03    0.36746398E-03    0.38194825E-01
 0.36707901E-01    0.55387876E-01    0.85505406E-01    0.63391156E-06    0.70764341E-06
 0.31287116E-06    0.72117088E-06   -0.56334114E-06   -0.64192135E-06   -0.61751404E-06
-0.58862571E-06   -0.42978847E-06   -0.83403636E-05   -0.78271071E-05   -0.49518728E-05
-0.83541731E-05   -0.24330059E-05    0.90879936E-05    0.80047526E-05    0.12706773E-02
 0.18580794E-03    0.14042633E-03    0.51622566E-04   -0.22299475E-04   -0.69754611E-03
-0.20858239E-03    0.75699684E-05   -0.17605827E-04   -0.99857020E-05    0.25499130E-05
 0.28474836E-05    0.25182102E-05    0.30803862E-05   -0.39808952E-06   -0.37563442E-06
-0.17891949E-06    0.67767247E-06    0.64548254E-06    0.10609937E-05    0.45410032E-06
 0.13304317E-04    0.33348206E-05    0.32625735E-04    0.23775419E-03    0.56742207E-03
 0.53232047E-03    0.38971769E-01    0.36377270E-01    0.53854478E-01    0.72160866E-01
 0.91823181E-01    0.65174868E-06    0.74099796E-06    0.30960871E-06    0.73331139E-06
-0.30571445E-06   -0.35689693E-06   -0.34778492E-06   -0.29674440E-06   -0.22214610E-06
-0.56991902E-05   -0.53072180E-05   -0.29894683E-05   -0.56558695E-05   -0.79378094E-06
 0.10465040E-04    0.12164208E-04    0.14169142E-02    0.32944956E-03    0.24057512E-03
 0.19667258E-03    0.17017353E-03    0.30028564E-04   -0.50097759E-03    0.62305001E-05
-0.94809643E-05   -0.36713819E-05    0.54950694E-05    0.59731247E-05    0.55300183E-05
 0.69024777E-05   -0.10934042E-05   -0.53097193E-06   -0.52841374E-06    0.56558638E-07
 0.29270258E-06    0.21334722E-06    0.13617756E-06    0.54293737E-05    0.85033776E-05
 0.26488414E-04    0.21486021E-03    0.48663119E-03    0.55990912E-03    0.40822641E-01
 0.38799360E-01    0.57635407E-01    0.76830360E-01    0.80183075E-01    0.10035966E+00
-0.14114260E-05   -0.14887288E-05   -0.68265306E-06   -0.16346149E-05    0.13037031E-05
 0.20056065E-05    0.19579398E-05    0.72183552E-06    0.15845228E-05   -0.32123270E-08
 0.18064109E-06    0.29126377E-07   -0.78137335E-07    0.24306669E-08   -0.53783658E-06
-0.31131382E-06    0.71225014E-05    0.11519390E-04    0.10457639E-04    0.99008678E-05
 0.17129580E-04    0.13146337E-04    0.18575866E-04    0.30698960E-03   -0.13648705E-02
-0.40469851E-03    0.20190561E-06    0.20745475E-06    0.16901211E-06    0.19961665E-06
-0.20688273E-05    0.10531620E-06   -0.14077804E-05    0.16355462E-04    0.77925469E-05
 0.53611630E-05    0.10719589E-04    0.28495640E-05    0.41119301E-06   -0.26039731E-05
-0.79279324E-05   -0.14227947E-04   -0.84247186E-05    0.12704497E-04    0.28433952E-05
 0.61832205E-04    0.10062950E-03    0.10435795E-03    0.63494508E-04    0.71424137E-02
-0.94948703E-06   -0.99827707E-06   -0.46575749E-06   -0.11310837E-05    0.11185223E-05
 0.15831197E-05    0.14517523E-05    0.60737495E-06    0.11749579E-05   -0.22235711E-07
 0.63279270E-07    0.67684565E-08   -0.99063132E-07   -0.54613546E-07   -0.29817560E-06
-0.18382616E-06    0.70967564E-05    0.11107542E-04    0.10353316E-04    0.11946086E-04
 0.17308473E-04    0.14528005E-04    0.18482646E-04    0.45182800E-03   -0.23060692E-03
-0.79329675E-03    0.43234511E-07    0.43425362E-07    0.40007513E-07    0.39066940E-07
-0.15340341E-05    0.15039972E-06   -0.10650093E-05    0.56877971E-05   -0.25079743E-05
-0.27109162E-05    0.19484514E-05    0.13070890E-05    0.10350344E-06   -0.24907509E-05
-0.44977139E-05   -0.72406794E-05   -0.45048078E-05    0.33954112E-05   -0.13883696E-05
 0.24901343E-04    0.57750909E-04    0.70944210E-04    0.40007373E-04    0.28918850E-02
 0.50327865E-02    0.18234571E-06    0.19655697E-06    0.90597791E-07    0.22038309E-06
 0.15873093E-06    0.20428027E-06    0.14753244E-06    0.20165670E-06    0.14373869E-06
-0.45162746E-07   -0.44125568E-07   -0.38985745E-07   -0.44938038E-07   -0.53127788E-07
-0.70369202E-07   -0.66711353E-07    0.66401134E-07    0.15293406E-06    0.18407277E-06
 0.80228105E-07    0.29579172E-06    0.22606136E-06    0.19833176E-06    0.15069545E-07
 0.34723507E-07    0.28193036E-07   -0.15371104E-03    0.69999412E-04   -0.29040624E-04
-0.26218836E-04    0.69258562E-06    0.36920475E-07    0.56099371E-06   -0.15819200E-06
 0.26872609E-06    0.40863897E-06    0.48758366E-06   -0.28237627E-07   -0.23796302E-06
 0.15142675E-06    0.33281861E-06   -0.18380954E-06   -0.33749574E-06   -0.32047991E-06
-0.86624404E-06   -0.82045196E-06   -0.19359128E-05   -0.12281893E-06   -0.11354750E-05
-0.73044096E-07   -0.57984899E-07    0.16496411E-02    0.11895272E-06    0.11383639E-06
 0.65285302E-07    0.16153047E-06    0.54826885E-07    0.58149925E-07    0.68333628E-07
 0.56787831E-07    0.41766241E-07   -0.26777266E-07   -0.25299206E-07   -0.17487320E-07
-0.26104537E-07   -0.32886553E-07   -0.47390802E-07   -0.39033994E-07   -0.13863391E-06
-0.27325984E-06   -0.25982751E-06   -0.39488973E-06   -0.45246990E-06   -0.48546974E-06
-0.48371294E-06   -0.71894774E-07   -0.32344946E-07   -0.53377145E-07   -0.10439940E-03
 0.69554846E-05    0.13660264E-03    0.18181898E-04   -0.12991123E-06    0.50913534E-07
 0.18193652E-06   -0.78698526E-07    0.29060848E-06    0.44904740E-06    0.18221652E-06
-0.32441130E-07    0.22539977E-07    0.11519976E-06    0.11979653E-06   -0.12616025E-06
-0.17622280E-06    0.90837445E-06    0.13514150E-05    0.42619990E-05    0.36547626E-05
 0.27144005E-06    0.98236382E-06   -0.18613274E-06   -0.43626656E-07    0.84783021E-03
 0.16448324E-02   -0.30182931E-07   -0.45584119E-07    0.56117640E-08    0.45924776E-07
 0.12371743E-06    0.15249245E-06    0.96627496E-07    0.15147965E-06    0.11089017E-06
-0.71771470E-07   -0.66740801E-07   -0.53052327E-07   -0.76407723E-07   -0.87208641E-07
-0.10923437E-06   -0.91994441E-07   -0.53663593E-07   -0.95420926E-07   -0.92961167E-07
-0.24395779E-06   -0.20581377E-06   -0.21114368E-06   -0.27251978E-06   -0.35418322E-07
 0.29344948E-07   -0.21486286E-09   -0.11674892E-03    0.29910394E-04    0.28678152E-04
 0.18623920E-03    0.53736841E-06   -0.46885370E-07    0.57077134E-06   -0.64531020E-06
